unique_row_ID;BOROUGH;organisation;road_name;unique_contraflow_ID;road_limits_char;order_action;introduces_one_way_street;introduces_cf_cyclelane;introduces_cf_cycletrack;introduces_cf_footway;introduces_contraflow_bus_lane;enables_cf_cycling_in_bus_lane;introduces_cf_seg_cyclelane;FEATURE_ID;osm_id;spatial_data_source;contraflow_start_date;contraflow_stop_date;notice_id_1;publication_date_1;pub_date_1_source_TRO;tro_type_1;tro_action_1;notice_id_2;publication_date_2;pub_date_2_source_TRO;tro_type_2;tro_action_2;notice_id_3;publication_date_3;pub_date_3_source_TRO;tro_type_3;tro_action_3;contraflow_length;geometry
1604;Hackney;Hackney;Poole Street;hac3;from a point 52.0 metres east of the eastern kerbline of New North Road, eastwards to Imber Street.;Remove of contraflow cycling and one way;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"NA";138951237;OSM_id;2003-09-22;2017-12-27;L-57038-496;2003-08-25;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;2931699;2017-12-18;TRUE;Permanent;Revocation;23,001350304837821 [m];list(c(532678.148852695, 532659.92120717, 532657.737924518, 183582.196195933, 183572.761981728, 183571.592151092))
1605;Hackney;Hackney;Poole Street;hac4;THIS SECTION ISNT REMOVED from a point 52.0 metres east of the eastern kerbline of New North Road, eastwards to Imber Street.;Remove of contraflow cycling and one way;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"NA";704219417;OSM_id;2003-09-22;NA;L-57038-496;2003-08-25;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30,828299803558625 [m];list(c(532657.737924518, 532645.721773424, 532641.397132416, 532637.168127947, 532631.039587938, 183571.592151092, 183565.068865301, 183562.4521149, 183559.893506074, 183556.194749639))
1606;Hackney;Hackney;Bocking Street;hac5;between Mare Street and Sheep Lane;introduce a contra flow exemption for pedal cycles;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG151520;"NA";TFL CID;2014-03-17;NA;L-60764-1983478;2014-01-27;TRUE;Permanent;Consultation;L-60804-2013355;2014-03-10;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;165,242460169253690 [m];list(c(534852.215888374, 534785.914241582, 534753.563188758, 534704.221737979, 534688.191252181, 183834.860599703, 183830.987132125, 183826.047047832, 183821.200472537, 183825.203751969))
1607;Hackney;Hackney;Parkholme Road;hac6;between Wilton Way and Queensbridge Road;introduce a contra flow exemption for pedal cycles;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG151613;"NA";TFL CID;2014-03-17;NA;L-60764-1983478;2014-01-27;TRUE;Permanent;Consultation;L-60804-2013355;2014-03-10;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;132,130801277628677 [m];list(c(534037.891340988, 534033.41695128, 534032.874966935, 534031.19569343, 534029.997107347, 534027.834952253, 533994.816374048, 533986.638726339, 533979.891684862, 533963.751790487, 184683.98714036, 184718.059919668, 184721.224275882, 184727.33292441, 184730.26050867, 184735.656362732, 184765.193281974, 184771.887019977, 184774.996155722, 184780.156328098))
1608;Hackney;Hackney;Parkholme Road;hac6;between Wilton Way and Queensbridge Road;introduce a contra flow exemption for pedal cycles;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG244666;"NA";TFL CID;2014-03-17;NA;L-60764-1983478;2014-01-27;TRUE;Permanent;Consultation;L-60804-2013355;2014-03-10;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;9,478549189514403 [m];list(c(533963.751790487, 533954.689636117, 184780.156328098, 184782.934862409))
1609;Hackney;Hackney;Kingsmead Way;hac7;between the northern entrance to Runnymead and Templemead House to the junction with Homerton Road;introduce a contra flow exemption for pedal cycles;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG151621;"NA";TFL CID;2014-03-17;NA;L-60804-2013355;2014-03-10;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;255,135022779552429 [m];list(c(536340.205059715, 536344.689702493, 536350.73528275, 536365.845710527, 536372.907414068, 536390.874213218, 536462.900622307, 536462.219313319, 536462.084309198, 536463.881630025, 536465.213451552, 185546.694637045, 185537.40844788, 185526.360971996, 185500.762776869, 185487.75071753, 185457.419837442, 185332.805872744, 185331.543640384, 185329.193103809, 185326.623118541, 185325.756035369))
1610;Hackney;Hackney;Kingsmead Way;hac7;between the northern entrance to Runnymead and Templemead House to the junction with Homerton Road;introduce a contra flow exemption for pedal cycles;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"NA";628567512;OSM_id;2014-03-17;NA;L-60804-2013355;2014-03-10;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;76,393612820937165 [m];list(c(536315.364084388, 536336.902439059, 536371.417452199, 536380.83867587, 185597.399601067, 185611.443487713, 185631.289067511, 185636.705803948))
1611;Hackney;Hackney;Kingsmead Way;hac7;between the northern entrance to Runnymead and Templemead House to the junction with Homerton Road;introduce a contra flow exemption for pedal cycles;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"NA";"NA";created new from OSM;2014-03-17;NA;L-60804-2013355;2014-03-10;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;56,531680996091154 [m];list(c(536339.939774294, 536317.04468276, 185545.389548015, 185597.077513151))
1612;Hackney;Hackney;Narford Road;hac8;between Brooke Road and Alconbury Road;introduce a contra flow exemption for pedal cycles;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG008827;"NA";TFL CID;2015-03-30;NA;2279065;2015-02-09;TRUE;Permanent;Consultation;2306686;2015-03-23;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;44,673106819991048 [m];list(c(534288.200984829, 534287.752957416, 534286.146133246, 534281.497366177, 186465.318417149, 186458.594936083, 186447.473011909, 186421.18355072))
1613;Hackney;Hackney;New Inn Yard;hac10;between Anning Street and New Inn Broadway.;introduce a contra flow exemption for pedal cycles;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG073579;"NA";TFL CID;2015-03-30;NA;2279065;2015-02-09;TRUE;Permanent;Consultation;2306686;2015-03-23;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;69,877268342254254 [m];list(c(533447.954384621, 533417.97861681, 533411.832781939, 533400.861832225, 533396.403704533, 533379.233214704, 182381.633054612, 182378.574758813, 182377.738812051, 182376.490168686, 182373.758345255, 182371.878052446))
1614;Hackney;Hackney;New Inn Yard;hac10;between Anning Street and New Inn Broadway.;introduce a contra flow exemption for pedal cycles;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"NA";478185048;OSM_id;2015-03-30;NA;2279065;2015-02-09;TRUE;Permanent;Consultation;2306686;2015-03-23;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;34,636434153770686 [m];list(c(533336.865648096, 533371.340468841, 182362.264572733, 182365.606623825))
1615;Hackney;Hackney;Maury Road;hac11;from Evering Road to Brooke Road;Formalise existing north bound contra flow cycle lane;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG008820;"NA";TFL CID;2015-03-02;NA;2293386;2015-02-23;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;129,942085687180025 [m];list(c(534144.859841712, 534147.671180233, 534200.266183528, 186416.464833554, 186413.190543009, 186299.103849099))
1616;Hackney;Hackney;Maury Road;hac11;from Evering Road to Brooke Road;Formalise existing north bound contra flow cycle lane;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG244668;"NA";TFL CID;2015-03-02;NA;2293386;2015-02-23;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;31,853728653671286 [m];list(c(534215.691590425, 534213.338611117, 534212.616664839, 534208.80133378, 534200.266183528, 186271.930876419, 186277.130194547, 186278.197823828, 186280.676125106, 186299.103849099))
1617;Hackney;Hackney;Homerton Row;hac12;between Fenn Street and Wardle Street;Introduce new westbound contra-flow cycle lane;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG008965;"NA";TFL CID;2015-04-24;NA;2324379;2015-04-27;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;231,616295827973829 [m];list(c(535697.969345072, 535613.038505706, 535576.09364212, 535481.16368253, 185253.319197202, 185215.463200238, 185204.09570851, 185172.733128257))
1618;Hackney;Hackney;Goulton Road;hac13;Entire length;Introduction of contra flow cycle routes;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG151610;"NA";TFL CID;2016-03-28;NA;2474275;2016-02-08;TRUE;Permanent;Consultation;2503920;2016-03-21;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;215,973411930931064 [m];list(c(534880.829023953, 534883.048188868, 534891.837754637, 534919.804796875, 534983.647311828, 535037.156737193, 535079.655069914, 535082.024467338, 535082.585210875, 185494.575012274, 185493.500470132, 185496.537844605, 185505.651672307, 185527.562229981, 185546.334128683, 185561.419160076, 185563.087239491, 185565.621365896))
1619;Hackney;Hackney;Shacklewell Road;hac14;Entire length;Introduction of contra flow cycle routes;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG008972;"NA";TFL CID;2016-03-28;NA;2474275;2016-02-08;TRUE;Permanent;Consultation;2503920;2016-03-21;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;206,847987675813556 [m];list(c(533786.479535381, 533982.485803123, 533993.32051595, 185682.860311532, 185684.374765998, 185684.53307123))
1620;Hackney;Hackney;Benthal Road;hac15;Entire length;Introduction of contra flow cycle routes;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG008815;"NA";TFL CID;2016-03-28;NA;2474276;2016-02-08;TRUE;Permanent;Consultation;2503920;2016-03-21;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;163,138472641799837 [m];list(c(534001.35479954, 534011.104824323, 534060.506154585, 186573.248578909, 186545.330711598, 186421.235346186))
1621;Hackney;Hackney;Wetherell Road;hac16;between Victoria Park Road and Iveagh Road;Introduction of cycle contra-flow;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG151463;"NA";created new from OSM;2016-06-27;NA;2534985;2016-05-09;TRUE;Permanent;Consultation;2559143;2016-06-20;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;30,989709114149754 [m];list(c(535907.231656571, 535914.056183189, 183931.313997575, 183961.542922588))
1622;Hackney;Hackney;Wetherell Road;hac16;between Victoria Park Road and Iveagh Road;Introduction of cycle contra-flow;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG151463;"NA";created new from OSM;2016-06-27;NA;2534985;2016-05-09;TRUE;Permanent;Consultation;2559143;2016-06-20;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;65,812488513533197 [m];list(c(535914.056183189, 535907.445550425, 183961.542922588, 184027.02256201))
1623;Hackney;Hackney;Nuttall Street;hac17;between the eastern side of Stringer House and the junction with A10 Kingsland Road;Introduction of cycle contra-flow lane;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"NA";678511871;OSM_id;2019-02-11;NA;3206808;2019-02-11;TRUE;Experimental;Introduction;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;52,094438809193413 [m];list(c(533438.926974749, 533435.347905177, 533424.040515692, 533391.307370966, 533387.272161338, 183488.548145429, 183487.942208045, 183487.222228948, 183482.333935903, 183482.183426234))
1624;Hackney;Hackney;Nuttall Street;hac17;between the eastern side of Stringer House and the junction with A10 Kingsland Road;Introduction of cycle contra-flow lane;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"NA";670259498;OSM_id;2019-02-11;NA;3206808;2019-02-11;TRUE;Experimental;Introduction;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17,650957044070442 [m];list(c(533476.068430841, 533464.358184435, 533458.426042761, 183488.366974316, 183488.715731663, 183488.915916231))
1625;Hackney;Hackney;Paul Street;hac18;from Leonard street northerly;install oneway and exempt pedal cycles;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG108715;"NA";created new from OSM;2016-03-21;NA;2474273;2016-02-08;TRUE;Permanent;Consultation;2503912;2016-03-21;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;24,561445855069373 [m];list(c(533015.24964418, 533016.690078969, 182376.934449352, 182401.453620833))
1626;Hackney;Hackney;Paul Street;hac18;from Leonard street northerly;install oneway and exempt pedal cycles;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG073201;"NA";TFL CID;2016-03-21;NA;2474273;2016-02-08;TRUE;Permanent;Consultation;2503912;2016-03-21;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;84,698348192061616 [m];list(c(533015.074100193, 533021.767445473, 533024.974898974, 182402.743797716, 182458.622962022, 182486.861124068))
1627;Hackney;Hackney;Paul Street;hac18;from Leonard street northerly;install oneway and exempt pedal cycles;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG073511;"NA";TFL CID;2016-03-21;NA;2474273;2016-02-08;TRUE;Permanent;Consultation;2503912;2016-03-21;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;21,891760385219644 [m];list(c(533024.991104285, 533026.375850284, 533026.537980631, 533026.513695126, 533026.416399208, 533026.135303935, 533025.70510454, 182486.890926204, 182503.22147114, 182505.556396608, 182506.482406134, 182507.152119, 182507.836826174, 182508.533541515))
1628;Hackney;Hackney;Paul Street;hac18;from Leonard street northerly;install oneway and exempt pedal cycles;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG073510;"NA";TFL CID;2016-03-21;NA;2474273;2016-02-08;TRUE;Permanent;Consultation;2503912;2016-03-21;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;9,596625553817963 [m];list(c(533025.701206807, 533025.184403842, 533024.544998864, 533023.801890024, 533017.547496192, 182508.527052005, 182509.238169032, 182509.91439415, 182510.468122435, 182513.286712048))
1629;Hackney;Hackney;Paul Street;hac18;from Leonard street northerly;install oneway and exempt pedal cycles;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG073509;"NA";TFL CID;2016-03-21;NA;2474273;2016-02-08;TRUE;Permanent;Consultation;2503912;2016-03-21;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;1,197054321109920 [m];list(c(533017.542801453, 533016.732093876, 182513.29130735, 182514.17204129))
1630;Hackney;Hackney;Rivington Street;hac19;Entire length;introduce a contraflow cycling with some sections of cycle lanes  rivington street;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"NA";"NA";created new from OSM;2010-11-03;NA;L-59564-1217647;2010-10-04;TRUE;Permanent;Consultation;L-59638-1269378;2010-11-15;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;8,330592146784525 [m];list(c(533057.013109008, 533064.556030464, 182531.593754451, 182535.129726937))
1631;Hackney;Hackney;Rivington Street;hac19;Entire length;introduce a contraflow cycling with some sections of cycle lanes  rivington street;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG073218;"NA";TFL CID;2010-11-03;NA;L-59564-1217647;2010-10-04;TRUE;Permanent;Consultation;L-59638-1269378;2010-11-15;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;99,173850473468832 [m];list(c(533163.761370739, 533160.060995122, 533154.407194859, 533142.197137282, 533120.152666781, 533085.635031284, 533064.753087254, 182536.497238989, 182536.84883311, 182538.039091252, 182537.903010381, 182537.21608451, 182536.48388524, 182535.993921592))
1632;Hackney;Hackney;Rivington Street;hac19;Entire length;introduce a contraflow cycling with some sections of cycle lanes  rivington street;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"NA";81558813;OSM_id;2010-11-03;NA;L-59564-1217647;2010-10-04;TRUE;Permanent;Consultation;L-59638-1269378;2010-11-15;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;43,370636676842700 [m];list(c(533166.143426364, 533181.509226609, 533187.393545283, 533195.095709067, 533208.809416779, 182536.723668485, 182534.700632119, 182534.777022398, 182536.73719882, 182539.745270763))
1633;Hackney;Hackney;Rivington Street;hac19;Entire length;introduce a contraflow cycling with some sections of cycle lanes  rivington street;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG073222;"NA";TFL CID;2010-11-03;NA;L-59564-1217647;2010-10-04;TRUE;Permanent;Consultation;L-59638-1269378;2010-11-15;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;55,715572853608499 [m];list(c(533210.758701693, 533265.451591271, 182540.073843813, 182550.69989143))
1634;Hackney;Hackney;Rivington Street;hac19;Entire length;introduce a contraflow cycling with some sections of cycle lanes  rivington street;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG073223;"NA";TFL CID;2010-11-03;NA;L-59564-1217647;2010-10-04;TRUE;Permanent;Consultation;L-59638-1269378;2010-11-15;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;150,384773461640293 [m];list(c(533273.370412774, 533288.603447344, 533289.333864617, 533300.071610396, 533373.385763772, 533423.058335302, 182554.386300272, 182555.572112955, 182555.887895378, 182557.30912034, 182565.442036845, 182567.486536998))
1635;Hackney;Hackney;Hoxton Street;hac20;old street to fanshaw street;exmpetion for pedal cycles;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG073189;"NA";TFL CID;NA;NA;2410218;2015-10-05;FALSE;Permanent;Consultation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22,881040391798756 [m];list(c(533277.441727553, 533274.667563497, 533273.375547286, 533272.357154535, 533272.089571362, 533272.190411185, 182672.057604776, 182679.05633336, 182679.907773251, 182681.823215522, 182683.536633274, 182693.437802536))
1636;Hackney;Hackney;Hoxton Street;hac20;old street to fanshaw street;exmpetion for pedal cycles;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG073547;"NA";TFL CID;NA;NA;2410218;2015-10-05;FALSE;Permanent;Consultation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;80,807130409460285 [m];list(c(533272.190709942, 533272.615722636, 533273.017697908, 533273.501804821, 533274.05355228, 533275.027290254, 182693.436998034, 182715.172638282, 182727.351513795, 182741.559592437, 182758.673889691, 182774.185672275))
1637;Hackney;Hackney;Hoxton Street;hac20;old street to fanshaw street;exmpetion for pedal cycles;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG030406;"NA";TFL CID;NA;NA;2410218;2015-10-05;FALSE;Permanent;Consultation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;170,163129609741134 [m];list(c(533274.493009091, 533273.785052571, 533280.991609107, 533280.58690598, 533280.327509771, 533278.916037127, 533277.048396098, 533275.830243655, 533275.015793168, 182935.114764317, 182939.377316508, 182896.112802134, 182881.950623015, 182860.873688657, 182836.439572964, 182814.723179258, 182784.021206227, 182774.317771121))
1638;Hackney;Hackney;Tudor Road;hac21;east of tudor grove;no entry for motor vehilces in a one way street;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG151603;"NA";TFL CID;2013-04-26;NA;L-60490-1812991;2013-04-29;TRUE;Experimental;Introduction;2151306;2014-06-23;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;81,352456097464980 [m];list(c(535132.481768052, 535132.969902183, 535131.521293663, 535060.356595987, 184021.84541197, 184016.232594269, 184013.583025546, 183998.727313875))
1639;Hackney;Hackney;Meynell Road;hac22;North west to south east arm;convert to oneway working except pedal cycles;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG151510;"NA";TFL CID;NA;NA;L-58946-704649;2009-01-12;TRUE;Permanent;Consultation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7,400519439125590 [m];list(c(535770.28694932, 535763.772595956, 184381.486497006, 184384.998033452))
1640;Hackney;Hackney;Meynell Road;hac22;North west to south east arm;convert to oneway working except pedal cycles;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG151509;"NA";TFL CID;NA;NA;L-58946-704649;2009-01-12;TRUE;Permanent;Consultation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;122,429454283267546 [m];list(c(535763.772595956, 535761.848254079, 535744.022547653, 535670.598897258, 535657.877535793, 535656.167484453, 184384.998033452, 184387.698903828, 184397.565669453, 184436.812294979, 184441.759717649, 184442.424678857))
1641;Hackney;Hackney;Gascoyne Road;hac23;Entire length;exempt pedal cycles from one way restrictions;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG042304;"NA";TFL CID;2013-12-09;NA;L-60649-1915316;2013-10-07;TRUE;Permanent;Consultation;L-60705-1951713;2013-12-02;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;361,566093607751668 [m];"list(c(536135.886417713, 536133.88876858, 536128.75875438, 536123.662438303, 536114.819646838, 536100.645133106, 536080.897408562, 536071.291899075, 536056.970791648, 536047.429586388, 536032.394763804, 536019.535691473, 536009.534276146, 535990.801277624, 535963.813205646, 535930.792092559, 535913.329053463, 535901.263601212, 535834.427806723, 184336.150091962, 184335.197625087, 184333.304664574, 184332.378624278, 184331.338069045, 184331.467685931, 184334.585869112, 184335.715019473, 184339.162758154, 
184342.141123025, 184348.519769638, 184355.504466209, 184362.330448727, 184377.887657526, 184405.509637078, 184439.481813826, 184456.150374669, 184464.40515725, 184506.631522842))"
1642;Hackney;Hackney;Gascoyne Road;hac23;Entire length;exempt pedal cycles from one way restrictions;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG151518;"NA";TFL CID;2013-12-09;NA;L-60649-1915316;2013-10-07;TRUE;Permanent;Consultation;L-60705-1951713;2013-12-02;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;2,542125996222647 [m];list(c(536138.13976644, 536135.744514012, 184337.011354522, 184336.159785154))
1643;Hackney;Hackney;Gascoyne Road;hac23;Entire length;exempt pedal cycles from one way restrictions;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG151517;"NA";TFL CID;2013-12-09;NA;L-60649-1915316;2013-10-07;TRUE;Permanent;Consultation;L-60705-1951713;2013-12-02;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;3,192365466674601 [m];list(c(536141.028234413, 536138.13976644, 184338.370747783, 184337.011354522))
1644;Hackney;Hackney;Bradstock Road;hac24;Entire length;exempt pedal cycles from one way restrictions;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG042305;"NA";TFL CID;2013-12-09;NA;L-60649-1915316;2013-10-07;TRUE;Permanent;Consultation;L-60705-1951713;2013-12-02;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;82,241381582592140 [m];list(c(535902.458117136, 535914.86280336, 535915.442840353, 535916.404576953, 535917.726427806, 184540.999898245, 184467.373781126, 184464.849656015, 184462.655854828, 184460.425858533))
1645;Hackney;Hackney;Retreat Place;hac25;Entire length;exempt pedal cycles from one way restrictions;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG042291;"NA";TFL CID;2013-12-09;NA;L-60649-1915316;2013-10-07;TRUE;Permanent;Consultation;L-60705-1951713;2013-12-02;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;322,726700876570760 [m];list(c(535570.257202729, 535342.272248737, 535337.486699353, 535331.903855601, 535291.362894552, 535271.859334965, 184776.985118156, 184713.74530838, 184730.83531355, 184729.467947119, 184717.358345342, 184711.630627644))
1646;Hackney;Hackney;Blurton Road;hac26;Entire length;exempt pedal cycles from one way restrictions;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG009027;"NA";TFL CID;2012-05-14;NA;L-60138-1586810;2012-05-07;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;179,706720935316838 [m];list(c(535329.636650845, 535337.012500275, 535493.581765784, 535501.323055864, 535505.688910901, 185631.885893059, 185631.192992955, 185658.825640274, 185662.081897661, 185664.331051206))
1647;Hackney;Hackney;Powerscroft Road;hac27;from MEdian Road;exempt pedal cycles from one way restrictions;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG097850;"NA";TFL CID;2012-05-14;NA;L-60138-1586810;2012-05-07;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22,379933808733064 [m];list(c(535319.695685436, 535313.647500919, 535299.566895196, 185632.456427309, 185628.665120762, 185622.830258207))
1648;Hackney;Hackney;Powerscroft Road;hac27;from MEdian Road;exempt pedal cycles from one way restrictions;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG008883;"NA";TFL CID;2012-05-14;NA;L-60138-1586810;2012-05-07;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;198,625273437171643 [m];list(c(535299.718196801, 535267.912650048, 535248.383635798, 535229.027500031, 535193.82632638, 535158.515429156, 535152.842204323, 535148.357902527, 535143.76881375, 535134.721761761, 535126.922966914, 185622.880852796, 185601.88970693, 185590.736134088, 185580.860669928, 185564.498384238, 185548.91862488, 185546.158396422, 185543.284537552, 185539.809373382, 185532.083843679, 185526.49251719))
1649;Hackney;Hackney;Paul Street;hac28;between its junctions with Leonard Street and Worship Street;exempt peadl cycles from existing one way workings;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG066022 _ 1;"NA";TFL CID;2009-10-07;NA;L-59203-936905;2009-10-05;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;59,304985841148209 [m];list(c(533002.992752915, 533006.241155334, 533011.013180283, 182293.12195609, 182308.69767137, 182351.82862474))
1650;Hackney;Hackney;Paul Street;hac28;between its junctions with Leonard Street and Worship Street;exempt peadl cycles from existing one way workings;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG108715;"NA";created new from OSM;2009-10-07;NA;L-59203-936905;2009-10-05;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;26,042496607999567 [m];list(c(533015.24964418, 533011.063547483, 182376.934449352, 182351.230593143))
1651;Hackney;Hackney;Paul Street;hac28;between its junctions with Leonard Street and Worship Street;exempt peadl cycles from existing one way workings;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG066023;"NA";TFL CID;2009-10-07;NA;L-59203-936905;2009-10-05;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8,933641425694965 [m];list(c(532985.779562703, 532986.237101906, 182095.82754087, 182104.749458097))
1652;Hackney;Hackney;Paul Street;hac28;between its junctions with Leonard Street and Worship Street;exempt peadl cycles from existing one way workings;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG152271;"NA";TFL CID;2009-10-07;NA;L-59203-936905;2009-10-05;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7,918806687394434 [m];list(c(532986.248802269, 532986.666430468, 182104.931260834, 182112.839047252))
1653;Hackney;Hackney;Paul Street;hac28;between its junctions with Leonard Street and Worship Street;exempt peadl cycles from existing one way workings;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG152730;"NA";TFL CID;2009-10-07;NA;L-59203-936905;2009-10-05;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;114,589162430338490 [m];list(c(532986.639628185, 532991.38963401, 532993.295614975, 182113.078753334, 182162.004194596, 182227.410110546))
